objectid,pl_name,hostname,pl_orbper,pl_orbsmax,pl_orbeccen,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_insol,st_teff,st_lum,st_mass,st_rad,st_met,st_logg,st_age
3.528,Kepler-151 b,Kepler-151,15.228958,0.116,0.0,3.06,9.59,1.84,639.0,40.728,5460.0,-0.33413,0.87,0.83,0.1245,4.555,4.6
3.3815,Kepler-217 d,Kepler-217,3.88689525,0.0534,0.0,1.32,2.3,5.5,1574.0,2099.752,6341.0,0.75356,1.37,1.76,0.09,4.08,2.63
3.2131,Kepler-1007 b,Kepler-1007,5.185002073,0.048,0.0,1.44,2.67,4.91,652.0,42.62,4587.0,-0.56838,0.73,0.7,0.03,4.62,4.17
3.854,Kepler-659 b,Kepler-659,17.671796,0.1204,0.0,2.5,6.8,2.39,513.0,21.309,4870.0,-0.52596,0.79,0.74,0.02,4.6,3.24
3.11082,HD 12661 b,HD 12661,262.70862,0.84,0.38,13.3,772.3269,1.8,,,5645.0,0.1327,1.2,1.2,0.36,4.36,6.39
3.3401,Kepler-305 d,Kepler-305,16.74,0.12091,0.0,2.76,6.2,1.63203,576.0,25.523,5090.0,-0.42318,0.827,0.792,0.09,4.57,4.37
3.291,Kepler-1290 b,Kepler-1290,4.69500134,0.0557,0.0,1.42,2.6,4.99,1098.0,443.221,5660.0,0.06899,0.95,0.93,-0.02,4.49,4.07
3.716,Kepler-609 b,Kepler-609,6.521210666,0.0682,0.0,3.35,11.2,1.64,932.0,258.059,5971.0,0.06548,1.09,1.14,0.06,4.36,3.72
3.12124,K2-152 b,K2-152,32.6479,0.1716,,2.29,5.86,2.68,337.0,2.9,4044.0,-1.06048,0.63,0.61,0.12,4.67,
3.901,K2-75 b,K2-75,7.8142,0.081,,2.67,7.61,2.2,,430.0,5995.0,0.34943,1.16,1.56,0.3,4.118,
3.12088,HD 40956 b,HD 40956,578.6,1.4,0.24,13.2,858.141,2.05,,,4869.0,1.66436,2.0,8.56,0.14,3.02,1.35
3.1244,GJ 27.1 b,GJ 27.1,15.819,0.101,0.08,3.66,13.0,1.46,,,3542.0,-1.58503,0.53,0.518887,,4.72092,
3.1419,Kepler-794 b,Kepler-794,11.13125132,0.10036,0.0,2.11,5.1,2.98,952.0,299.97,5839.0,0.50637,1.19,1.38,0.34,4.23,4.07
3.9129,K2-371 b,K2-371,3.114905,,,13.024,,,956.83,198.0922,4925.0,-0.51657,0.958,0.736,-0.107,4.683,
3.785,Kepler-218 c,Kepler-218,44.699576,0.248,0.0,3.14,10.0,1.77,500.0,16.147,5502.0,0.00935,1.019,1.063,0.37,4.391,3.02
3.12688,TOI-201 b,TOI-201,52.977946,0.3026,0.318,11.82547464,184.34047606,0.654,759.0,30.2653,6394.0,0.41497,1.316,1.339,0.24,4.318,0.87
3.2079,Kepler-1025 b,Kepler-1025,37.3229493,0.21607,0.0,1.98,4.58,3.24,1654.0,17.952,6089.0,0.28708,1.09,1.13,-0.03,4.37,3.31
3.17172,TOI-4495.01,TOI-4495,5.1830043,0.061732577,,3.63045,12.8,1.47,1382.67,346.626,6156.0,0.36656,1.168817,1.34,,4.25196,
3.787,Kepler-1666 b,Kepler-1666,25.8476,0.1761,0.0,2.88273782,8.66,1.99,672.0,48.23,6293.0,0.26839,1.23,1.14586,-0.2,4.40971,0.41
3.11445,WASP-16 b,WASP-16,3.1186,0.0415,0.0,13.67498,394.1092,0.572,1389.0,481.917,5700.0,0.01005,1.78,1.14,0.01,4.49,8.6
3.2282,Kepler-366 b,Kepler-366,3.281959,0.045,0.0,1.46,2.73,4.82,1326.0,1873.311,6209.0,0.57277,1.088,1.048,-0.06,4.452,6.61
3.584,Kepler-207 d,Kepler-207,5.868075,0.068,0.0,3.31,11.0,1.67,1254.0,732.604,5920.0,0.5343,1.313,1.588,0.29,4.129,3.63
3.139,Kepler-798 b,Kepler-798,13.71933369,0.1174,0.0,2.39,6.3,2.54,864.0,141.888,6224.0,0.22222,1.19,1.29,0.03,4.29,2.82
3.11524,GJ 3470 b,GJ 3470,3.3366496,0.0355,0.017,4.57,13.9,0.8,593.5,29.6584,3600.0,-1.5376,0.539,0.547,0.2,4.695,1.65
3.5141,Kepler-1924 b,Kepler-1924,15.33170033,0.1216,0.0,2.65446572,7.53,2.21,821.0,107.44,5726.0,0.45229,1.018,1.285,0.16,4.228,
3.9008,EPIC 206317286 c,EPIC 206317286,17.515472,,,2.094,5.03,3.01,,,4752.0,-0.59336,0.832,0.758,0.019,4.596,
3.1908,Kepler-1767 b,Kepler-1767,59.65829849,0.2873,0.0,3.01299077,9.34,1.88,393.0,5.66,5243.0,-0.50273,0.887,0.831,0.14,4.547,0.6
3.12135,Kepler-1654 b,Kepler-1654,1047.8356,2.026,0.26,9.180171,158.915,1.2,206.0,0.3,5597.0,0.08991,1.011,1.179,-0.088,4.3001,5.0
3.12686,GJ 740 b,GJ 740,2.37756,0.029,0.24,1.53,2.96,4.54,829.0,79.0,3913.0,-1.206,0.58,0.56,0.08,4.68,
3.2876,Kepler-392 b,Kepler-392,5.341853,0.059,0.0,1.0,0.972,5.34,1125.0,450.654,5938.0,0.19453,0.874,1.129,-0.4362,4.323,2.97
3.12604,KMT-2018-BLG-0748L b,KMT-2018-BLG-0748L,,0.62,,9.01,60.0,0.451,,,,,0.087,,,,
3.5587,Kepler-1524 b,Kepler-1524,70.9674603,0.3392,0.0,3.54,12.3,1.52,438.0,8.443,6179.0,-0.00637,1.17,1.25,0.04,4.31,2.88
3.11582,Kepler-68 d,Kepler-68,632.62,1.469,0.102,13.9,267.0,0.546,,,5847.0,0.23106,1.057,1.2564,0.11,4.281,6.84
3.2476,Kepler-359 c,Kepler-359,57.68802,0.307,0.0,4.3,2.9,0.1,512.0,8.1,6248.0,-0.09657,0.827,1.086,-0.29,4.429,3.02
3.14562,TOI-1743 b,TOI-1743,4.266046,0.03589,,1.83,4.01,3.6,485.0,10.8837,3277.0,-1.97074,0.339,0.338,0.22,4.909,9.7
3.13137,TOI-1181 b,TOI-1181,2.103189,0.0364,0.011,17.02644168,374.71969185,0.49,1942.12,14140.0,6054.0,0.64246,1.467,1.961,0.38,4.02,2.7
3.3435,Kepler-324 e,Kepler-324,13.97939968,0.10972,0.0,2.03862444,235.014,0.16,635.0,38.9,5191.0,-0.30825,0.844,0.826,0.08,4.53,3.39
3.11177,HD 183263 b,HD 183263,624.87404,1.46,0.383,13.1,1103.1824007,2.7,,,5948.0,0.25025,1.06,1.23,0.2776,4.37,8.13
3.12082,K2-136 b,K2-136,7.9752,0.0707,0.14,1.014,4.3,24.0,610.0,33.5,4500.0,-0.7765,0.742,0.677,-0.02,4.68,0.65
3.11166,HD 177830 b,HD 177830,410.10001,1.14,0.1,13.5,537.1327,1.2,,,4901.0,0.68502,1.7,3.26,0.42,3.64,4.4
3.11051,HD 107148 b,HD 107148,48.056,0.269,0.05,9.6,66.741,0.415,,,5797.0,0.12081,1.12,1.169193,0.314,4.446,5.6
3.5364,Kepler-1514 b,Kepler-1514,217.83184,0.753,0.401,12.419572,1678.1424,4.82,387.9,3.23,6145.0,0.32838,1.196,1.289,0.119,4.295,2.9
3.1683,Kepler-279 b,Kepler-279,12.309681,0.112,0.0,3.62,4180.93,165.0,1104.0,249.021,6363.0,0.5188,1.2,1.746,-0.1141,4.051,0.22
3.2689,Kepler-147 b,Kepler-147,12.610584,0.113,0.0,1.53,2.96,4.54,953.0,224.61,6012.0,0.42733,1.145,1.468,0.1,4.182,5.5
3.14657,TOI-1853 b,TOI-1853,1.2436258,0.0213,0.03,3.46,73.2,9.74,1479.0,435.33,4985.0,-0.43227,0.837,0.808,0.11,4.49,
3.2691,Kepler-1837 b,Kepler-1837,5.906089783,0.065,0.0,2.06673842,4.92,3.06,1012.0,247.83,5966.0,-0.06826,1.049,0.961,-0.02,4.493,0.5
3.12796,K2-356 b,K2-356,21.0267366,0.1599,,2.29,5.86,2.68,624.0,,5568.0,-0.24375,0.9,0.86,-0.11,4.52,
3.4899,Kepler-1986 b,Kepler-1986,19.5489666,0.1307,0.0,1.89,4.23,3.44,579.0,26.62,5549.0,-0.41148,0.776,0.732,-0.54,4.6,
3.235,Kepler-114 c,Kepler-114,8.041,0.06482,0.0,1.6,2.8,1.18,507.0,51.623,4660.0,-0.6853,0.56,0.54,0.2291,4.72,2.69
3.5649,Kepler-1093 c,Kepler-1093,89.722292,0.41037,0.0,1.96,4.5,3.28,508.0,18.1,6166.0,0.46038,1.13,1.2,-0.01,4.33,2.95
3.101,Kepler-20 c,Kepler-20,10.8540774,0.0936,0.076,2.894,11.1,2.51,828.0,78.7,5495.0,-0.16451,0.929,0.9164,0.07,4.446,5.6
3.1899,Kepler-934 b,Kepler-934,55.6738309,0.2658,0.0,2.09,5.02,3.02,384.0,4.716,5001.0,-0.47799,0.81,0.77,0.01,4.59,4.47
3.5537,Kepler-1521 b,Kepler-1521,47.14840805,0.23476,0.0,2.5,6.8,2.39,391.0,5.122,5042.0,-0.5691,0.81,0.76,-0.05,4.59,4.47
3.12276,K2-288 B b,K2-288 B,31.393463,0.164,,1.9,4.27,3.42,226.36,,3341.0,-1.93,0.33,0.32,-0.21,4.96,1.0
3.11314,HD 60532 b,HD 60532,201.9,0.77,0.26,13.8,336.8998,0.704,,,6245.0,1.00089,1.5,2.57,-0.26,3.8,2.8
3.11218,HD 209458 b,HD 209458,3.52474859,0.04707,0.0,15.58051,232.0159,0.362,1459.0,587.098,6091.0,0.23086,1.23,1.19,0.01,4.45,3.1
3.209,Kepler-946 b,Kepler-946,11.79162572,0.1002,0.0,1.93,4.38,3.35,857.0,124.072,5665.0,0.13422,0.94,0.93,-0.09,4.47,4.17
3.535,Kepler-696 b,Kepler-696,4.190425575,0.0535,0.0,6.14,31.3,0.743,1234.0,607.525,5903.0,0.15095,1.06,1.08,0.07,4.39,3.98
3.1794,Kepler-238 c,Kepler-238,6.155557,0.069,0.0,2.39,152.522,3.2,1146.0,592.298,5751.0,0.43048,1.229,1.43,0.34,4.194,4.79
3.4888,Kepler-1448 b,Kepler-1448,12.27065865,0.1058,0.0,1.61,3.22,4.24,811.0,86.645,5774.0,-0.06927,0.95,0.93,-0.16,4.49,3.55
3.17205,TOI-4551 b,TOI-4551,9.95581,0.0994,0.101,11.85910158,473.56432643,1.74,1655.0,1247.74,4896.0,0.80277,1.31,3.55,0.23,3.48,4.92
3.3717,Kepler-1901 b,Kepler-1901,3.484129906,0.0453,0.0,1.47418907,2.77,4.75,1132.0,389.41,5696.0,-0.00315,1.022,0.921,0.14,4.519,0.7
3.697,Kepler-189 c,Kepler-189,20.134866,0.137,0.0,2.38,22.7,9.25,544.0,18.811,5235.0,-0.44774,0.803,0.75,-0.04,4.619,3.98
3.20449,HD 135344 A b,HD 135344 A,,16.5,0.5,16.25302201,3178.28407,4.07,1585.0,,9540.0,1.22,2.32,1.5,0.05,4.41545,
3.1241,K2-43 c,K2-43,2.198884,,,2.42,6.44,2.5,1093.7,,3840.6,-1.21241,0.571,0.542,,4.68275,
3.113,HD 46375 b,HD 46375,3.023573,0.0398,0.063,10.0,71.8,0.395,,,5285.0,-0.24502,0.92,0.914196,0.24,4.533,9.0
3.11831,HD 95872 b,HD 95872,4375.0,5.15,0.06,13.0,1188.6842,2.97,,,5312.0,-0.24208,0.7,0.84,0.41,4.43,10.0
3.3269,Kepler-55 c,Kepler-55,42.1516418,0.2095,0.0,2.21,69.8,35.5,349.0,3.84,4362.0,-0.76324,0.62,0.58,-0.01,4.7,2.34
3.928,Kepler-673 b,Kepler-673,3.728731093,0.0455,0.0,6.54,34.8,0.684,1023.0,253.456,5355.0,-0.34402,0.88,0.84,0.0,4.54,4.47
3.1157,GJ 676 A d,GJ 676 A,3.60076,0.039,0.192,1.78,3.81394088,3.72,,,3734.0,-1.04251,0.626,0.69,0.23,4.62,
3.1735,Kepler-218 b,Kepler-218,3.619337,0.046,0.0,1.48,2.79,4.73,1156.0,460.656,5502.0,0.00935,1.019,1.063,0.37,4.391,3.02
3.1557,Kepler-1754 b,Kepler-1754,8.195949554,0.0718,0.0,2.43996509,6.53,2.47,672.0,48.2,4723.0,-0.61192,0.734,0.747,0.08,4.557,
3.19931,TIC 4672985 b,TIC 4672985,69.048,0.33,0.018,11.5004142,4049.13390518,14.6,517.2,,5757.0,0.11394,1.01,1.15,0.14,4.32,7.71
3.9176,K2-100 b,K2-100,1.6739035,0.0301,0.0,3.88,21.8,2.04,1841.0,1915.0,5945.0,0.24969,1.15,1.24,0.22,4.33,0.75
3.11519,WASP-78 b,WASP-78,2.17518,0.03488,0.0,21.63337,352.7913,0.131,2469.7,4812.6238,6100.0,0.76274,1.87,2.46,-0.35,4.1,2.8
3.3253,Kepler-1387 b,Kepler-1387,2.279526656,0.031,0.0,0.93,0.749,5.12,1123.0,300.312,5046.0,-0.56045,0.82,0.77,0.02,4.58,4.37
3.956,Kepler-620 b,Kepler-620,12.91375431,0.1053,0.0,3.32,11.0,1.65,849.0,219.051,6155.0,0.34079,1.15,1.22,0.03,4.33,3.02
3.3645,Kepler-1412 b,Kepler-1412,3.6146051,0.04608,0.0,0.83,0.498,4.79,1397.0,1087.781,5880.0,0.38332,1.06,1.27,0.04,4.25,6.31
3.3048,Kepler-1330 b,Kepler-1330,10.10769068,0.0889,0.0,1.65,3.36,4.11,879.0,322.399,5608.0,0.42575,0.97,0.94,0.08,4.48,4.9
3.10708,K2-373 b,K2-373,11.02066,,,2.061,4.9,3.08,,,6138.0,0.43238,1.158,1.486,0.049,4.156,
3.15715,TOI-2989 b,TOI-2989,3.122832,0.0384,0.0,12.55405838,953.485221,2.7,1001.0,124.0,4672.0,-0.73755,0.77,0.76,-0.04,4.58,
3.168,Kepler-424 b,Kepler-424,3.3118644,0.044,0.0,9.98,327.35,1.94,1116.0,470.754,5460.0,-0.15,1.01,0.94,0.44,4.5,4.9
3.3302,Kepler-349 c,Kepler-349,12.247629,0.105,0.0,1.96,4.5,3.28,763.0,94.491,5956.0,-0.0073,1.083,0.927,0.1509,4.518,0.55
3.13081,KMT-2018-BLG-1988L b,KMT-2018-BLG-1988L,,3.09,,2.22,5.56,2.79,,,,,0.47,,,,
3.9085,K2-80 b,K2-80,19.0918,0.135,,2.01,4.7,3.18,,32.5,5441.0,-0.43238,0.9,0.87,0.07,4.519,
3.2672,Kepler-1222 b,Kepler-1222,1.916944254,0.02801,0.0,0.79,0.418,4.66,1246.0,416.231,5239.0,-0.45761,0.84,0.8,-0.04,4.56,4.37
3.1758,Kepler-760 c,Kepler-760,2.46697439,0.03489,0.0,1.48,2.79,4.73,1139.0,453.648,5322.0,-0.27997,0.89,0.85,0.08,4.54,4.57
3.134,Kepler-463 b,Kepler-463,8.981016833,0.07925,0.0,3.05,9.53,1.85,880.0,166.039,5661.0,0.07904,0.87,0.9,-0.28,4.47,7.41
3.991,Kepler-186 d,Kepler-186,13.342996,0.0781,0.0,1.4,2.54,5.09,379.0,7.204,3788.0,-1.385,0.478,0.472,-0.28,4.77,4.0
3.12539,AU Mic b,AU Mic,8.46308,0.0649,0.00577,3.95677019,20.12,1.32,600.0,21.2,3678.0,-1.0381,0.51,0.744,0.23,4.404,0.0201
3.2695,Kepler-1231 b,Kepler-1231,10.41725184,0.0914,0.0,1.42,2.6,4.99,870.0,117.515,5778.0,0.02302,1.01,1.0,0.06,4.44,4.17
3.4927,Kepler-274 b,Kepler-274,11.634788,0.101,0.0,1.54,2.99,4.5,961.0,147.812,6023.0,0.2013,0.883,1.007,-0.2112,4.44,12.88
3.19844,2MASS J0249-0557 c,2MASS J0249-0557 A,,1950.0,,12.4,3686.8095212,10.6,,,2859.0,-2.59,0.046,0.315959,,4.90849,0.022
3.2547,Kepler-280 c,Kepler-280,4.807091,0.056,0.0,2.01,4.7,3.18,1088.0,279.085,5744.0,-0.06437,0.962,0.886,0.1213,4.537,5.62
3.12459,TOI-163 b,TOI-163,4.231306,0.058,0.0,16.690201,387.7526,0.49,1669.0,1489.1126,6495.0,0.63649,1.4352,1.648,0.22,4.187,1.823
3.2198,Kepler-969 b,Kepler-969,34.1731714,0.19726,0.0,2.07,4.94,3.06,465.0,10.166,5214.0,-0.38876,0.92,0.82,0.22,4.57,1.51
3.11775,K2-4 b,K2-4,10.003417,0.078,0.08,2.1,5.06,3.0,563.0,15.6,4014.73,-0.91516,0.635026,0.569359,-0.12,4.849,
3.3323,Kepler-359 b,Kepler-359,25.563222,0.178,0.0,3.53,12.2,1.52,671.0,23.9,6248.0,-0.09657,0.827,1.086,-0.29,4.429,3.02
3.13059,TOI-2337 b,TOI-2337,2.99432,,0.019,10.08808263,508.5254512,2.72,1272.46,619.5809,4780.0,0.689,1.325,3.22,0.39,3.5,4.9
3.3241,Kepler-1385 b,Kepler-1385,2.88879862,0.04262,0.0,0.85,0.543,4.86,1423.0,1591.477,5732.0,0.45032,1.15,1.29,0.41,4.27,4.37
3.18736,KMT-2021-BLG-1253L b,KMT-2021-BLG-1253L,,1.52,,4.59,19.05,1.08,,,,,0.24,,,,
3.12197,K2-257 b,K2-257,1.60588,0.0216,,0.83,0.498,4.79,789.0,,3725.0,-1.38099,0.52,0.5,-0.03,4.76,
3.3488,Kepler-27 d,Kepler-27,6.546289921,0.06578,0.0,2.7061946,7.78,2.16,810.0,88.2,5251.0,-0.32941,0.926,0.817,0.21,4.581,1.62
3.18363,HD 140901 c,HD 140901,14386.0,11.8,0.77,13.4,572.0911326,1.31,,,5610.0,-0.10237,1.06,0.95,0.0859,4.46,3.2
3.2009,Kepler-338 b,Kepler-338,13.726976,0.117,0.04,2.44,30.6,11.6,1005.0,256.606,5923.0,0.5857,1.105,1.735,-0.029,4.017,6.46
3.11848,HD 5583 b,HD 5583,139.35,0.53,0.076,12.8,1837.0574,4.81,,,4830.0,1.61,1.01,9.09,-0.5,2.53,7.41
3.57,Kepler-1536 b,Kepler-1536,364.758031,0.8507,0.0,3.14,10.0,1.77,166.0,0.193,4434.0,-0.8224,0.71,0.67,0.05,4.64,2.95
3.1838,HD 188641 b,HD 188641,14583.81038,12.027,0.034,11.9,9333.03117155,30.4,,,5897.32,0.61512,1.07,1.94492,-0.08,3.88965,
3.14635,TOI-1824 b,TOI-1824,22.808533,0.151,0.0,2.7438269,16.0,4.24,528.67,14.6287,5165.0,-0.37263,0.8801,0.8123,0.124,4.562,2.5
3.9004,K2-39 b,K2-39,4.60543,0.05708,0.0,6.27704,28.6047,0.93,1670.0,1356.0,4881.0,0.67409,0.66,2.97,0.32,3.44,6.7
3.17,Kepler-509 b,Kepler-509,41.74600392,0.23702,0.0,2.49,6.76,2.41,584.0,28.481,6060.0,0.23291,1.1,1.2,0.01,4.32,4.27
3.3725,Kepler-431 b,Kepler-431,6.803,0.0719,0.0,0.764,0.37,4.56,1032.0,577.545,6004.0,0.49839,1.071,1.092,0.07,4.4,4.34
3.10975,GJ 649 b,GJ 649,600.1,1.112,0.083,10.8,81.99972901,0.358,,,3734.0,-1.361,0.51,0.5,-0.15,4.76,0.44
3.1932,DMPP-4 b,DMPP-4,3.4982,0.04853,0.063,3.53,12.2,1.52,,,6400.0,0.45939,1.25,1.38,-0.007,4.24,2.15
3.13045,OGLE-2019-BLG-0960L b,OGLE-2019-BLG-0960L,,1.9,,1.39,2.5,5.12,,,,,0.5,,,,
3.3042,Kepler-1872 b,Kepler-1872,3.825910091,0.0465,0.0,2.38421141,6.28,2.55,1005.0,241.25,5223.0,-0.50562,0.913,0.885,0.32,4.505,
3.1013,Kepler-184 d,Kepler-184,29.022358,0.179,0.0,2.49,6.76,2.41,559.0,18.557,5788.0,-0.22509,0.872,0.873,-0.1958,4.51,2.95
3.10992,GSC 06214-00210 b,GSC 06214-00210,,320.0,,20.1762,5000.0,3.35,2300.0,,4200.0,-0.42,0.9,0.90484,-0.06,4.36628,0.005
3.1325,Kepler-813 b,Kepler-813,19.12947337,0.1439,0.0,2.14,5.22,2.93,817.0,56.04,5743.0,-0.0712,0.95,0.93,-0.13,4.48,3.98
3.2323,Kepler-1140 b,Kepler-1140,24.0862707,0.1478,0.0,2.77,8.1,2.09,500.0,13.051,4850.0,-0.56584,0.76,0.73,-0.08,4.61,5.01
3.12059,K2-130 b,K2-130,2.49412,0.032,0.17,1.25,2.1,5.91,,136.4,4356.47,-0.79892,0.69563,0.744261,-0.24,4.62,
3.19214,HD 89839 b,HD 89839,3441.0,4.761,0.187,12.9,1592.32031907,4.08,,,6314.0,0.37479,1.21,1.28588,0.04,4.49,1.6
3.14612,TOI-1799 b,TOI-1799,7.094570865,0.072502,0.0,1.642,4.0,7.51,922.72,164.26,5690.0,-0.06198,1.01,0.957,-0.064,4.45,5.1
3.899,K2-65 b,K2-65,12.6475,0.1014,,1.58,3.12,4.35,,45.0,5213.0,-0.328,0.87,0.84,-0.34,4.533,
3.252,Kepler-104 d,Kepler-104,51.755394,0.257,0.0,3.58,5.54022107,1.668541,515.0,16.012,5711.0,0.08926,0.818,1.349,-0.42,4.105,13.18
3.9069,K2-72 d,K2-72,7.760178,0.05,0.11,1.01,1.01,5.39,,5.4,3360.47,-1.83673,0.271365,0.330989,,5.048,
3.25,Kepler-106 e,Kepler-106,43.8445,0.24006,0.0,2.56,11.17,3.1,531.0,20.294,5858.0,0.08255,1.0,1.04,-0.12,4.407,4.83
3.358,Kepler-11 g,Kepler-11,118.3807,0.466,0.15,3.33,25.0,4.0,376.0,5.65,5663.0,0.1202,0.961,1.065,0.05,4.366,8.5
3.4016,Kepler-430 c,Kepler-430,110.979,0.4757,0.0,1.75,3.71,3.8,458.0,9.096,5884.0,0.31207,1.166,1.485,0.2,4.15,4.68
3.13145,Ross 508 b,Ross 508,10.77,0.05366,0.33,1.83,4.0,3.59,,,3071.0,-2.44503,0.1774,0.2113,-0.2,5.039,
3.1221,HD 148164 b,HD 148164,328.55,0.993,0.587,13.7,390.9309,0.835,,,6032.0,0.33,1.21,1.34,0.24,4.1581,2.41
3.3561,Kepler-402 b,Kepler-402,4.028751,0.051,0.0,1.22,1.98,5.99,1311.0,619.844,6090.0,0.2035,1.072,1.264,-0.08,4.278,1.4
3.1545,Kepler-869 b,Kepler-869,40.4287755,0.2244,0.0,3.61,12.7,1.48,494.0,17.234,5664.0,-0.11047,0.97,0.95,0.02,4.47,4.79
3.9146,K2-184 b,K2-184,16.9780102,0.1685,,1.47,2.76,4.77,533.0,,5245.0,-0.39912,0.84,0.75,-0.1,4.62,
3.20122,GJ 2126 b,GJ 2126,272.7,0.71,0.85,13.6,413.1769291,0.903,,,4159.0,-0.84527,0.65,0.728,0.6,4.527,
3.3861,Kepler-372 d,Kepler-372,30.092568,0.201,0.0,1.69,3.5,3.98,660.0,53.471,6509.0,0.32073,1.202,1.137,-0.13,4.405,2.349
3.19826,2MASS J11550485-7919108 b,2MASS J11550485-7919108,,587.0,,12.1,6356.56814,19.7,2506.0,,3021.0,-1.56774,0.58846,0.600455,,4.65082,
3.12505,HATS-72 b,HATS-72,7.3279474,0.066517,0.013,8.0973816,39.855882,0.411,739.3,49.58,4656.1,-0.65896,0.7311,0.7214,0.099,4.5853,12.17
3.11472,WASP-46 b,WASP-46,1.43036763,0.02335,0.0,13.159366,607.0553,1.467,1636.0,1281.2408,5600.0,-0.11113,0.828,0.858,-0.3,4.489,9.6
3.1894,Kepler-932 b,Kepler-932,1.921437396,0.02876,0.0,1.37,2.45,5.24,1276.0,562.217,5331.0,-0.32176,0.87,0.84,-0.01,4.54,4.68
3.12817,HD 25723 b,HD 25723,457.01,1.49,0.04,13.3,794.5710175,1.86,,,4766.0,1.94443,2.12,13.76,-0.03,2.5,0.95
3.11746,HD 1605 b,HD 1605,577.2,1.492,0.095,13.8,296.85322,0.621,,,4915.0,0.81,1.33,3.49,0.22,3.4,4.36
3.2623,Kepler-1206 b,Kepler-1206,1.216997663,0.0201,0.0,1.64,3.33,4.15,1314.0,588.021,4877.0,-0.61957,0.8,0.75,0.07,4.6,3.55
3.274,Kepler-520 b,Kepler-520,19.67416124,0.14628,0.0,1.66,3.39,4.07,711.0,59.77,6112.0,0.51032,1.1,1.09,-0.03,4.41,2.04
3.363,Kepler-27 c,Kepler-27,31.3309,0.191,0.0,4.9,4385.87,,481.0,11.067,5400.0,-0.32941,0.65,0.59,0.41,5.4,1.62
3.509,Kepler-1499 b,Kepler-1499,44.2008,0.23225,0.0,1.19,1.81,5.9,409.0,7.371,5097.0,-0.46443,0.82,0.78,-0.01,4.58,4.68
3.11181,HD 187123 b,HD 187123,3.0965828,0.0426,0.0103,14.2,166.218,0.319,,,5790.0,0.12713,1.04,1.15043,0.09,4.33338,7.4
3.2396,Kepler-1073 b,Kepler-1073,8.67888593,0.0805,0.0,2.3,5.9,2.66,905.0,128.55,5792.0,-0.01023,1.0,1.0,0.0,4.44,3.72
3.11748,HD 1666 b,HD 1666,270.0,0.94,0.63,12.7,2040.0,5.47,,,6317.0,0.73,1.5,1.93,0.37,4.06,1.76
3.11413,OGLE-TR-10 b,OGLE-TR-10,3.101278,0.0434,0.0,14.011,197.046,0.4,1702.0,,5950.0,0.188,1.14,1.17,0.28,4.358,3.1
3.2751,Kepler-1250 b,Kepler-1250,2.607543834,0.0393,0.0,1.92,4.35,3.38,1431.0,1866.193,5717.0,0.34255,0.99,0.98,0.04,4.46,4.57
3.4138,Kepler-436 b,Kepler-436,64.00205,0.339,0.19,2.73,7.9,2.13,322.0,1.69,4651.0,-0.701,0.729,0.697,0.01,4.619,3.0
3.14896,TOI-2141 b,TOI-2141,18.261608,0.1322,0.21,3.147,20.1,3.54,728.0,47.3,5635.0,-0.05,0.896,0.95,-0.14,4.4,9.0
3.1657,Kepler-84 b,Kepler-84,8.726,0.0827,0.0,2.23,40.0,19.8,985.0,222.19,6039.0,0.39,1.0,1.43,-0.07,4.13,3.98
3.11765,MOA-2010-BLG-328L b,MOA-2010-BLG-328L,,0.92,,2.99,9.2,1.89,,,,,0.11,,,,
3.11815,8 UMi b,8 UMi,93.4,0.49,0.06,13.6,416.3573,0.91,,,4847.0,1.72518,1.44,10.3,-0.03,2.57,1.7
3.2482,Kepler-1093 b,Kepler-1093,25.0824626,0.17543,0.0,1.95,4.46,3.31,776.0,98.8,6166.0,0.46038,1.13,1.2,-0.01,4.33,2.95
3.10971,GJ 317 b,GJ 317,695.69,1.138,0.0826,13.3,794.5,1.86,,,3496.0,-1.68663,0.402,0.403,-0.02,4.822436,5.0
3.2814,Kepler-1851 b,Kepler-1851,12.02289963,0.1016,0.0,3.90012032,14.5,1.34,776.0,85.78,5982.0,0.06007,0.967,0.879,-0.28,4.535,0.3
3.5771,KOI-351 e,KOI-351,91.93913,0.42,0.0,2.66,7.56,2.21,450.0,10.228,6080.0,0.26853,1.2,1.2,-0.12,4.4,0.53
3.1225,Kepler-778 b,Kepler-778,3.75574426,0.0453,0.0,1.68,3.46,4.01,977.0,216.568,5102.0,-0.41318,0.81,0.77,-0.09,4.58,5.25
3.19011,HD 101581 b,HIP 56998,4.46569,0.046,,0.956,0.827,5.2,834.0,80.0,4675.0,-0.78186,0.653,0.63,-0.343,4.654,6.88
3.12376,K2-308 b,K2-308,3.38628,,,9.916,70.6,0.398,1213.76,512.9234,6100.0,0.283,1.09,1.24,-0.1,3.94,
3.14686,TOI-1883 b,TOI-1883,4.50638,0.0468,,5.65,27.2,0.829,524.92,17.9436,3477.0,-1.49377,0.492,0.494,,4.5,
3.5552,Kepler-1522 b,Kepler-1522,1.847889171,0.0288,0.0,1.73,3.64,3.86,1374.0,1513.457,5706.0,0.09172,0.96,0.93,-0.07,4.49,3.89
3.3304,Kepler-350 b,Kepler-350,11.189562,0.104,0.0,1.85,16.9,4.9,1037.0,257.721,6186.0,0.42842,1.19,1.534,0.041,4.15,4.0
